experience,country,education,languages,frameworks,company_size,salary_usd,salary_usd_before_cap
11,Germany,Bachelors,"C#, PHP","ASP.NET, React",5000+,266016.875,1065765.0
30,USA,Bachelors,"C#, Rust","ASP.NET, Flask",5000+,227975.0,227975.0
20,USA,PhD,"C#, Swift","Express, Laravel",1-10,137312.0,137312.0
20,Australia,High School,"C#, JavaScript","Flask, Spring",5000+,119663.0,119663.0
9,Japan,Bachelors,Python,"Laravel, Ruby on Rails",1001-5000,90821.0,90821.0
20,Japan,Masters,"Go, Python","ASP.NET, Django",201-1000,148998.0,148998.0
12,Canada,Some College,Unknown,"Express, Spring",5000+,94909.0,94909.0
22,Brazil,Masters,"Rust, Swift",Django,1-10,113219.0,113219.0
20,France,Unknown,"C++, Go","Flask, Vue",201-1000,86674.0,86674.0
30,Canada,Masters,"JavaScript, Rust","Angular, React",201-1000,185842.0,185842.0
8,Canada,Unknown,"C#, JavaScript","Laravel, React",11-50,74428.0,74428.0
39,USA,Bachelors,"C++, PHP","Flask, Laravel",11-50,241217.0,241217.0
38,UK,Bachelors,Unknown,"Django, Vue",51-200,189568.0,189568.0
25,Japan,High School,"C#, Swift",Unknown,5000+,129128.0,129128.0
28,USA,Bachelors,Python,"ASP.NET, Express",1-10,145009.0,145009.0
20,Canada,Bachelors,"JavaScript, PHP",Unknown,51-200,174995.0,174995.0
21,USA,Masters,C++,"Angular, Flask",51-200,153195.0,153195.0
9,Canada,Bachelors,"C++, Rust","Flask, Spring",11-50,94929.0,94929.0
13,Germany,Masters,"C#, Swift","Express, Laravel",201-1000,116088.0,116088.0
14,USA,Masters,"Go, Python","React, Vue",51-200,156277.0,156277.0
10,India,Some College,"Java, PHP","Flask, React",51-200,46388.0,46388.0
35,Japan,Bachelors,Swift,"Flask, Spring",201-1000,166525.0,166525.0
25,USA,High School,"C#, JavaScript","Laravel, Ruby on Rails",201-1000,141342.0,141342.0
35,India,Masters,"C#, PHP","Spring, Vue",1001-5000,126064.0,126064.0
7,USA,Unknown,"JavaScript, Rust","Django, React",1001-5000,102626.0,102626.0
32,USA,Bachelors,"C++, JavaScript","Angular, Spring",1-10,205573.0,205573.0
32,Singapore,Unknown,"C#, PHP","Django, Spring",201-1000,135619.0,135619.0
12,Japan,Masters,"PHP, Python","Angular, Django",201-1000,100899.0,100899.0
3,USA,Unknown,"Python, Rust","Flask, Spring",1001-5000,81542.0,81542.0
23,Australia,Masters,Unknown,"Laravel, Ruby on Rails",201-1000,128855.0,128855.0
14,India,PhD,"C++, JavaScript",Express,51-200,88843.0,88843.0
10,USA,Masters,"C#, JavaScript","Angular, Express",5000+,163661.0,163661.0
8,USA,Bachelors,"Go, PHP","Flask, React",51-200,95918.0,95918.0
32,USA,Bachelors,"Go, JavaScript",Flask,1-10,157384.0,157384.0
31,India,Bachelors,"C++, Python",Unknown,11-50,100046.0,100046.0
29,USA,Bachelors,"Python, Swift","Laravel, Vue",5000+,202136.0,202136.0
30,USA,Bachelors,"Java, Swift",Unknown,1-10,194557.0,194557.0
33,UK,Some College,"Python, Ruby","Laravel, Vue",1001-5000,148418.0,148418.0
33,USA,Bachelors,Python,"Angular, Spring",201-1000,194313.0,194313.0
16,USA,Bachelors,Rust,Unknown,1001-5000,117704.0,117704.0
20,Japan,Masters,"Python, Rust","Flask, React",1001-5000,127461.0,127461.0
27,Germany,PhD,"Go, Python",Unknown,51-200,141935.0,141935.0
11,Germany,Bachelors,"JavaScript, Ruby",Laravel,1001-5000,77544.0,77544.0
30,Germany,Bachelors,"C#, JavaScript","React, Ruby on Rails",51-200,154123.0,154123.0
8,USA,Masters,"C#, C++","ASP.NET, Ruby on Rails",5000+,134208.0,134208.0
25,USA,Masters,"Ruby, Swift",React,51-200,142760.0,142760.0
22,USA,Bachelors,"C++, Python","Ruby on Rails, Vue",11-50,156798.0,156798.0
20,USA,Bachelors,"Java, PHP","Angular, Vue",5000+,173305.0,173305.0
20,Germany,Unknown,"C#, Ruby","ASP.NET, Flask",1-10,68714.0,68714.0
29,USA,Master'S,"Go, Swift","Django, Flask",201-1000,184252.0,184252.0
1,USA,Masters,"C#, PHP","ASP.NET, Laravel",51-200,103654.0,103654.0
38,USA,Unknown,"C#, Rust","Angular, Django",5000+,238650.0,238650.0
8,Australia,Masters,"C++, Go","Angular, Ruby on Rails",5000+,85808.0,85808.0
17,USA,Masters,Ruby,"Django, Spring",5000+,147666.0,147666.0
20,USA,Bachelors,"C#, Rust","Angular, Vue",11-50,115965.0,115965.0
6,USA,Bachelors,"C++, Go",Unknown,11-50,111722.0,111722.0
14,Canada,PhD,"Python, Swift","Angular, ASP.NET",5000+,157456.0,157456.0
11,Germany,Bachelors,"JavaScript, PHP","Django, Ruby on Rails",1001-5000,98952.0,98952.0
31,Australia,Bachelors,"Go, Rust","Express, Laravel",1001-5000,114684.0,114684.0
23,USA,Masters,"Python, Rust","Laravel, Spring",1001-5000,189397.0,189397.0
14,UK,Masters,Unknown,"Flask, React",1001-5000,97933.0,97933.0
13,USA,Bachelors,"C++, Ruby","Flask, Ruby on Rails",1-10,106793.0,106793.0
6,UK,Bachelors,"C#, Java",Unknown,1-10,79024.0,79024.0
31,Germany,PhD,"C#, Go",Laravel,201-1000,139032.0,139032.0
8,USA,Some College,"JavaScript, PHP","Angular, Spring",1001-5000,132643.0,132643.0
16,India,Bachelors,"Rust, Swift","Laravel, React",11-50,51201.0,51201.0
22,USA,Bachelor'S,Unknown,"Angular, Laravel",11-50,155356.0,155356.0
23,UK,Some College,Unknown,"Flask, Vue",1-10,154208.0,154208.0
14,Germany,Masters,"Ruby, Swift","Express, Ruby on Rails",201-1000,105099.0,105099.0
23,Australia,Masters,"C#, Go",Unknown,201-1000,140627.0,140627.0
24,USA,Bachelors,"C#, Swift","Flask, Laravel",1-10,178055.0,178055.0
25,Australia,Unknown,"C++, Go","Angular, Django",11-50,127263.0,127263.0
35,USA,Bachelors,Unknown,"Django, Laravel",5000+,243928.0,243928.0
9,USA,Masters,"C#, Swift","ASP.NET, Spring",1-10,125749.0,125749.0
20,USA,Masters,"Java, Swift","Django, Express",201-1000,184898.0,184898.0
20,Singapore,Bachelors,"C++, Go","Django, React",51-200,189688.0,189688.0
29,India,Unknown,Unknown,"Laravel, Ruby on Rails",5000+,145386.0,145386.0
25,USA,Bachelors,"Python, Ruby",Django,5000+,172957.0,172957.0
20,Japan,Bachelors,"PHP, Rust","Angular, Laravel",11-50,146977.0,146977.0
12,USA,Bachelors,"Python, Swift","ASP.NET, Laravel",51-200,102249.0,102249.0
9,UK,High School,Java,Spring,5000+,99754.0,99754.0
38,France,Masters,C++,"Angular, Django",201-1000,167493.0,167493.0
6,USA,Bachelors,"JavaScript, PHP","Ruby on Rails, Spring",11-50,124403.0,124403.0
25,U.S.A.,Bachelors,"JavaScript, Swift","Angular, Laravel",1-10,185559.0,185559.0
20,Canada,Bachelors,"C#, Rust",Unknown,1001-5000,114380.0,114380.0
20,USA,Bachelors,"Go, Swift","ASP.NET, Spring",1001-5000,141703.0,141703.0
36,Germany,Masters,"JavaScript, Python","Angular, React",5000+,221772.0,221772.0
37,UK,PhD,"C++, Go","Django, Ruby on Rails",1-10,187298.0,187298.0
7,UK,Masters,"C++, JavaScript","Spring, Vue",201-1000,101200.0,101200.0
31,USA,Unknown,Unknown,"Angular, Flask",51-200,208368.0,208368.0
9,USA,Some College,Unknown,"Laravel, Ruby on Rails",11-50,121933.0,121933.0
7,UK,Bachelors,"C#, Java","Angular, Flask",11-50,66782.0,66782.0
20,UK,Bachelors,"Java, Ruby","Angular, Spring",201-1000,137584.0,137584.0
30,France,High School,"Python, Rust","Express, Vue",11-50,133891.0,133891.0
21,France,Bachelors,"C++, Rust","Laravel, Ruby on Rails",1001-5000,109255.0,109255.0
36,USA,Some College,C++,"ASP.NET, Vue",5000+,248602.0,248602.0
7,India,Masters,"JavaScript, Python",Unknown,51-200,53145.0,53145.0
33,Germany,High School,"JavaScript, Swift","ASP.NET, Ruby on Rails",201-1000,186189.0,186189.0
40,USA,Bachelors,"C++, Go","Flask, Spring",51-200,196928.0,196928.0
29,Deutschland,Bachelors,"JavaScript, Swift","Spring, Vue",51-200,161730.0,161730.0
23,Australia,Bachelors,"Java, PHP","Laravel, Spring",201-1000,120645.0,120645.0
23,UK,Masters,Unknown,"ASP.NET, Vue",51-200,142598.0,142598.0
5,USA,Bachelors,"Go, Python","Django, Flask",1-10,112295.0,112295.0
1,Japan,Bachelors,"Go, PHP",Unknown,51-200,54187.0,54187.0
19,UK,High School,C#,"Flask, Vue",51-200,108259.0,108259.0
3,USA,Unknown,"JavaScript, Ruby","Angular, Flask",5000+,147994.0,147994.0
20,Canada,Bachelors,PHP,"Laravel, Vue",1001-5000,72006.0,72006.0
35,Canada,High School,"PHP, Rust","Flask, Ruby on Rails",201-1000,156200.0,156200.0
20,USA,Masters,Unknown,"Ruby on Rails, Vue",201-1000,159437.0,159437.0
25,India,Bachelors,"JavaScript, Ruby","Angular, Ruby on Rails",51-200,90726.0,90726.0
20,Singapore,Bachelors,JavaScript,"Laravel, Ruby on Rails",5000+,207267.0,207267.0
35,Germany,Bachelors,Unknown,"Flask, Spring",51-200,175499.0,175499.0
3,USA,Bachelors,"PHP, Rust","Flask, Laravel",1-10,118083.0,118083.0
17,USA,PhD,Python,"Flask, Vue",11-50,166151.0,166151.0
5,Germany,Masters,Java,"ASP.NET, React",201-1000,84571.0,84571.0
14,USA,Masters,"Go, PHP","Flask, React",51-200,153392.0,153392.0
20,India,Masters,C++,"ASP.NET, Laravel",51-200,116636.0,116636.0
37,UK,Bachelors,Unknown,"ASP.NET, React",5000+,183043.0,183043.0
31,India,Masters,"C++, JavaScript","React, Ruby on Rails",1001-5000,118200.0,118200.0
39,USA,Bachelors,"JavaScript, Python","ASP.NET, Spring",1-10,167080.0,167080.0
1,UK,Masters,"JavaScript, Ruby","ASP.NET, Vue",5000+,97042.0,97042.0
29,USA,Masters,"JavaScript, Ruby","Laravel, Ruby on Rails",201-1000,152068.0,152068.0
26,USA,Bachelors,"Rust, Swift","ASP.NET, Spring",1-10,174120.0,174120.0
22,USA,Masters,"Java, Rust","Angular, Express",51-200,192646.0,192646.0
12,Canada,PhD,"PHP, Swift","Express, Flask",5000+,137957.0,137957.0
39,USA,Masters,"Python, Rust","Angular, Flask",5000+,266016.875,277793.0
3,U.S.A.,Masters,Go,"Angular, ASP.NET",1-10,114788.0,114788.0
13,USA,Unknown,"PHP, Ruby","Express, Flask",1001-5000,113415.0,113415.0
24,Germany,Unknown,"PHP, Swift","Express, React",11-50,121005.0,121005.0
34,Japan,Some College,"C#, Go","ASP.NET, Spring",1-10,172677.0,172677.0
6,India,High School,C#,Express,1-10,33419.0,33419.0
12,USA,Bachelors,"Java, Rust","Laravel, Vue",201-1000,127829.0,127829.0
35,Canada,Bachelors,"JavaScript, Ruby","Express, React",51-200,144590.0,144590.0
29,UK,Masters,"Python, Rust","Ruby on Rails, Spring",1001-5000,130085.0,130085.0
26,UK,Bachelors,"C++, Swift","ASP.NET, React",201-1000,124590.0,124590.0
30,USA,Unknown,"C++, Python","ASP.NET, Express",11-50,170439.0,170439.0
5,UK,Bachelors,Unknown,"Flask, Vue",201-1000,64722.0,64722.0
11,Germany,Bachelors,"C++, Ruby","Laravel, Vue",1001-5000,81888.0,81888.0
3,UK,Bachelors,"Java, Python","Laravel, Vue",5000+,72290.0,72290.0
6,UK,Bachelors,"C++, Python","Django, Spring",51-200,90040.0,90040.0
7,Australia,Bachelors,"C#, C++","Express, Flask",1-10,60223.0,60223.0
21,USA,Bachelors,Unknown,"Angular, Laravel",201-1000,122994.0,122994.0
12,India,Masters,"JavaScript, Python","ASP.NET, Vue",1001-5000,69251.0,69251.0
28,Canada,Bachelors,"C#, C++","Flask, Spring",201-1000,122998.0,122998.0
0,USA,Unknown,"Python, Rust","Spring, Vue",11-50,101218.0,101218.0
27,Australia,Unknown,"C#, C++","Django, Vue",201-1000,131817.0,131817.0
18,Canada,Unknown,"Ruby, Rust","ASP.NET, React",51-200,102310.0,102310.0
12,USA,High School,"Go, PHP","Django, Laravel",201-1000,149527.0,149527.0
23,Ca,Masters,Rust,"Angular, Ruby on Rails",11-50,153693.0,153693.0
14,USA,Bachelors,"Python, Swift",Laravel,1-10,134130.0,134130.0
30,Germany,Bachelors,"Go, Java","Express, Laravel",51-200,131558.0,131558.0
8,Canada,Some College,"Java, Python","Ruby on Rails, Spring",1-10,70604.0,70604.0
33,USA,Unknown,"C++, Rust","Laravel, Vue",5000+,176945.0,176945.0
24,USA,Bachelors,"C#, Ruby",Unknown,11-50,139576.0,139576.0
17,Canada,Masters,"C#, Swift","Laravel, Spring",11-50,138155.0,138155.0
25,USA,Masters,"C#, PHP","Laravel, Vue",11-50,184855.0,184855.0
17,USA,Bachelors,"C#, Ruby","Ruby on Rails, Vue",1001-5000,134311.0,134311.0
34,USA,Masters,"C++, Ruby","ASP.NET, Vue",51-200,216724.0,216724.0
17,Canada,Unknown,"Java, Ruby","Angular, ASP.NET",1-10,104754.0,104754.0
12,Germany,Some College,"C++, JavaScript","ASP.NET, Laravel",201-1000,113023.0,113023.0
25,U.S.A.,Masters,"Ruby, Swift","ASP.NET, Ruby on Rails",1-10,170642.0,170642.0
22,Canada,Bachelors,"C#, JavaScript",Unknown,51-200,122969.0,122969.0
32,USA,Bachelors,Go,Unknown,1-10,202012.0,202012.0
7,Japan,Masters,"JavaScript, Rust",Laravel,201-1000,92110.0,92110.0
20,USA,Bachelors,"Go, PHP","Django, Flask",51-200,144457.0,144457.0
19,USA,Masters,"PHP, Swift","Flask, Spring",51-200,179626.0,179626.0
39,USA,Masters,"Go, Python",Spring,5000+,194470.0,194470.0
34,Germany,Bachelors,"Ruby, Rust","Angular, React",1001-5000,184278.0,184278.0
26,USA,Some College,"Rust, Swift","Express, Ruby on Rails",1001-5000,172261.0,172261.0
37,Japan,Masters,"Rust, Swift","Angular, Vue",11-50,174738.0,174738.0
2,Australia,Bachelors,"Java, JavaScript",Django,1-10,60425.0,60425.0
1,Germany,Bachelors,"Go, Java","Spring, Vue",11-50,73610.0,73610.0
4,Japan,Bachelors,"PHP, Ruby","Ruby on Rails, Vue",1-10,68304.0,68304.0
19,USA,Bachelors,"C#, Go","Django, Spring",51-200,148756.0,148756.0
22,Germany,Bachelors,PHP,"Ruby on Rails, Vue",201-1000,148870.0,148870.0
19,Canada,Masters,"C#, C++","Angular, Express",5000+,163560.0,163560.0
35,UK,Masters,"JavaScript, Ruby","ASP.NET, Vue",51-200,201698.0,201698.0
4,USA,Masters,"JavaScript, Ruby","Django, Laravel",201-1000,91649.0,91649.0
27,Germany,Bachelors,"Go, Swift","React, Spring",5000+,167592.0,167592.0
32,Germany,Masters,"C#, Ruby","Angular, ASP.NET",1-10,152080.0,152080.0
26,UK,Masters,Unknown,"Angular, Express",1001-5000,157514.0,157514.0
20,Singapore,Unknown,"JavaScript, Python",Flask,51-200,62426.0,62426.0
10,Canada,Bachelors,"JavaScript, PHP","ASP.NET, Express",201-1000,73093.0,73093.0
33,Singapore,Masters,Python,"Angular, Ruby on Rails",1001-5000,162999.0,162999.0
33,USA,High School,"C++, JavaScript","Django, Ruby on Rails",1001-5000,163588.0,163588.0
20,UK,Masters,"Ruby, Rust","Angular, Flask",201-1000,92151.0,92151.0
9,Australia,Masters,"C#, PHP","Express, Vue",11-50,94611.0,94611.0
28,USA,Bachelors,"Python, Ruby","Laravel, React",51-200,204270.0,204270.0
29,USA,Bachelors,"Python, Rust",Unknown,1-10,172433.0,172433.0
38,USA,Bachelors,"Go, PHP",Unknown,51-200,206880.0,206880.0
15,India,Some College,"PHP, Rust","Angular, Express",5000+,65880.0,65880.0
2,Germany,Unknown,"Go, Python","Spring, Vue",51-200,89218.0,89218.0
0,Japan,Masters,"C#, Swift","ASP.NET, Flask",11-50,48785.0,48785.0
9,UK,Bachelors,"Go, Java","Flask, React",11-50,92349.0,92349.0
27,France,Bachelors,Rust,"React, Vue",1001-5000,106334.0,106334.0
20,Brazil,Masters,C++,"ASP.NET, Express",11-50,106022.0,106022.0
29,USA,Masters,"JavaScript, Rust","Angular, Django",11-50,200410.0,200410.0
3,Canada,Bachelors,"C#, Python","React, Spring",1-10,60390.0,60390.0
0,USA,Bachelors,Unknown,"Ruby on Rails, Vue",5000+,87594.0,87594.0
19,UK,Unknown,JavaScript,Unknown,51-200,106675.0,106675.0
17,USA,Somecollege,"C#, C++","Django, Spring",1001-5000,123197.0,123197.0
32,USA,Masters,"Go, Java","ASP.NET, Ruby on Rails",1-10,164891.0,164891.0
32,France,Masters,"C#, JavaScript","Angular, React",1001-5000,178014.0,178014.0
0,USA,Bachelors,"Java, PHP","Express, Ruby on Rails",1001-5000,107361.0,107361.0
30,USA,Bachelors,Swift,"React, Ruby on Rails",5000+,202116.0,202116.0
0,USA,Bachelors,JavaScript,"Ruby on Rails, Vue",201-1000,88773.0,88773.0
10,USA,Bachelors,"Go, Ruby","Express, Laravel",5000+,142024.0,142024.0
9,Canada,Bachelors,"JavaScript, Rust","Express, Spring",51-200,76504.0,76504.0
9,UK,Bachelors,"Go, Python","Angular, Flask",1-10,72992.0,72992.0
32,USA,Masters,"Ruby, Swift","Angular, Vue",201-1000,165468.0,165468.0
18,U.K.,Masters,"JavaScript, PHP","Angular, React",51-200,108880.0,108880.0
36,USA,Bachelors,"C#, Python","Django, React",201-1000,172370.0,172370.0
29,Germany,Bachelors,"PHP, Swift","Laravel, Vue",201-1000,142693.0,142693.0
2,India,Masters,Swift,Django,51-200,25780.0,25780.0
37,Germany,Bachelors,Unknown,"Ruby on Rails, Spring",51-200,141252.0,141252.0
3,Australia,Bachelors,Unknown,"Django, Laravel",1001-5000,61924.0,61924.0
31,India,Some College,"Go, Swift",Unknown,1-10,123678.0,123678.0
24,UK,Some College,"Go, JavaScript","Express, Laravel",5000+,155721.0,155721.0
20,Germany,Masters,"Ruby, Swift","React, Ruby on Rails",201-1000,141272.0,141272.0
39,India,Bachelors,"C++, Java","Laravel, Ruby on Rails",51-200,109006.0,109006.0
21,USA,Bachelors,"Go, Ruby",Unknown,51-200,177078.0,177078.0
19,USA,Bachelors,"Java, Rust",Unknown,1001-5000,144991.0,144991.0
19,France,Some College,"Java, JavaScript","Express, Vue",201-1000,120127.0,120127.0
17,Singapore,PhD,"Rust, Swift","Express, Laravel",5000+,139185.0,139185.0
20,U.S.A.,Bachelors,"C++, Swift","Ruby on Rails, Spring",51-200,177508.0,177508.0
6,USA,PhD,Unknown,React,1001-5000,120260.0,120260.0
9,UK,Bachelors,Java,"Django, Express",1001-5000,75062.0,75062.0
37,USA,Bachelors,"PHP, Python","ASP.NET, Spring",201-1000,174680.0,174680.0
20,USA,Bachelors,"C#, JavaScript","Django, Flask",1001-5000,133036.0,133036.0
16,USA,Bachelors,"PHP, Ruby",Express,1-10,121729.0,121729.0
28,USA,Bachelors,"Go, PHP","Express, React",1-10,156289.0,156289.0
20,Canada,Masters,"C++, Java","Django, React",5000+,122503.0,122503.0
37,USA,Some College,Unknown,"Laravel, React",1-10,225875.0,225875.0
20,USA,Masters,"JavaScript, Rust","Spring, Vue",201-1000,111833.0,111833.0
20,USA,Bachelors,Unknown,"Ruby on Rails, Spring",51-200,170593.0,170593.0
20,USA,High School,"C#, C++","Django, Spring",1-10,76147.0,76147.0
36,USA,Bachelors,JavaScript,"Flask, React",1-10,160409.0,160409.0
32,Canada,Bachelors,Unknown,"Express, Laravel",51-200,182599.0,182599.0
20,USA,Bachelors,"Java, PHP","Angular, Express",51-200,161393.0,161393.0
32,Japan,Bachelors,"Java, Swift","Django, Express",1001-5000,163679.0,163679.0
35,Brazil,Bachelors,"JavaScript, Python","React, Vue",1001-5000,131865.0,131865.0
17,Australia,Masters,"C#, Swift","Flask, Laravel",1001-5000,121367.0,121367.0
27,USA,Masters,"Go, Java","React, Vue",1-10,154893.0,154893.0
26,Brazil,Bachelors,"Python, Swift","Flask, Spring",1-10,120131.0,120131.0
12,India,PhD,"C++, PHP",ASP.NET,11-50,69572.0,69572.0
22,India,Bachelors,Unknown,React,51-200,90602.0,90602.0
7,France,Bachelors,"Java, PHP","Express, Flask",1001-5000,78531.0,78531.0
6,Germany,Unknown,Unknown,"ASP.NET, Vue",5000+,97205.0,97205.0
9,USA,Bachelors,"C++, Go","Django, Vue",51-200,123292.0,123292.0
11,UK,Bachelors,"Go, Java","Express, Ruby on Rails",5000+,88420.0,88420.0
20,USA,Bachelors,"Go, PHP","Flask, Vue",11-50,111093.0,111093.0
40,Japan,Bachelors,Unknown,"Ruby on Rails, Spring",201-1000,198730.0,198730.0
20,USA,Bachelors,"C++, Python","Ruby on Rails, Spring",1-10,141078.0,141078.0
25,USA,Unknown,"C#, Java","Express, Laravel",5000+,157415.0,157415.0
34,Canada,Bachelors,"PHP, Ruby","Express, Vue",1-10,165257.0,165257.0
3,Japan,Bachelors,"Java, Swift","Angular, Flask",5000+,74092.0,74092.0
22,USA,Masters,"C#, Go","Django, Express",1-10,177942.0,177942.0
1,Singapore,Unknown,"JavaScript, Python","ASP.NET, Ruby on Rails",201-1000,42775.0,42775.0
31,Germany,Bachelors,"Go, JavaScript","Django, Ruby on Rails",11-50,126775.0,126775.0
26,USA,PhD,"Ruby, Rust","Ruby on Rails, Spring",5000+,177348.0,177348.0
0,Japan,High School,"Go, Swift","Flask, Spring",201-1000,48989.0,48989.0
8,Japan,Bachelors,JavaScript,"Angular, React",1001-5000,78307.0,78307.0
29,France,Bachelors,"C++, Go","Laravel, Ruby on Rails",11-50,129738.0,129738.0
24,Germany,Bachelors,"C#, JavaScript",Express,51-200,156639.0,156639.0
6,Australia,Bachelors,"C++, Java","Laravel, React",5000+,67830.0,67830.0
38,Germany,Masters,"C#, Swift","Express, Flask",1-10,199898.0,199898.0
6,Canada,Masters,"Java, JavaScript","Django, Spring",1-10,86785.0,86785.0
7,Germany,Bachelors,"Go, Python","Django, React",201-1000,72932.0,72932.0
38,USA,Some College,"Rust, Swift","Angular, Ruby on Rails",1-10,230188.0,230188.0
27,USA,Bachelors,"C++, Go","ASP.NET, Laravel",5000+,174452.0,174452.0
17,USA,Bachelors,"Java, Swift","Laravel, Vue",11-50,159576.0,159576.0
0,Australia,Bachelors,"Java, JavaScript",Django,1-10,43560.0,43560.0
39,Canada,Bachelors,"C#, Java","Express, Flask",5000+,184828.0,184828.0
10,USA,Bachelors,"Go, Python","ASP.NET, Django",11-50,97293.0,97293.0
15,USA,Bachelors,"C#, Swift","React, Ruby on Rails",11-50,150648.0,150648.0
11,USA,Bachelors,C#,"React, Ruby on Rails",11-50,132295.0,132295.0
14,UK,Bachelors,"C#, Go","Laravel, Ruby on Rails",5000+,115155.0,115155.0
7,USA,Unknown,"PHP, Rust","Angular, Flask",1-10,132536.0,132536.0
31,USA,Masters,"JavaScript, Ruby","Express, React",5000+,241126.0,241126.0
15,India,Bachelors,"Go, JavaScript",Unknown,201-1000,59717.0,59717.0
37,France,Bachelors,"C++, Rust","Laravel, Ruby on Rails",201-1000,184980.0,184980.0
22,USA,Masters,"PHP, Python","Angular, Django",5000+,171550.0,171550.0
26,Brazil,Some College,"Java, JavaScript","Spring, Vue",11-50,134314.0,134314.0
8,Singapore,Bachelors,Unknown,"Express, React",201-1000,85019.0,85019.0
35,Germany,Some College,Python,"Angular, Spring",201-1000,185830.0,185830.0
4,Canada,Bachelors,C#,Spring,51-200,72548.0,72548.0
25,UK,Masters,Swift,"Django, Ruby on Rails",201-1000,135398.0,135398.0
17,India,Masters,"Java, Rust","ASP.NET, Spring",5000+,107079.0,107079.0
14,USA,Some College,"Go, PHP","Django, Ruby on Rails",201-1000,134493.0,134493.0
11,UK,Masters,"JavaScript, PHP",Unknown,1001-5000,109949.0,109949.0
1,Australia,Bachelors,"C#, C++","Express, Spring",1-10,52597.0,52597.0
2,Canada,Bachelors,"Java, PHP","Django, Laravel",1001-5000,54351.0,54351.0
